Node,forT,P,Q,ValueP,ValueQ
14930000,3,-20.34188963,0,500,500
14930000,4,-20.2883202,0,500,500
14940000,2,-20.39545907,0,500,500
14940000,3,-20.34188963,0,500,500
14940000,4,-20.2883202,0,500,500
14950000,2,-7.402624053,0,500,500
14950000,3,-7.383180785,0,500,500
14950000,4,-7.363737517,0,500,500
14960000,2,-5.809505139,0,500,500
14960000,3,-5.801022112,0,500,500
14960000,4,-5.792931003,0,500,500
14970000,2,-5.870454548,0,500,500
14970000,3,-5.860836193,0,500,500
14970000,4,-5.851356315,0,500,500
14980000,2,-5.891441252,0,500,500
14980000,3,-5.881431969,0,500,500
14980000,4,-5.871473897,0,500,500
14990000,2,-12.14537488,0,500,500
14990000,3,-12.13342428,0,500,500
14990000,4,-12.12371676,0,500,500
15000000,2,-10.91122474,0,500,500
15000000,3,-10.92226315,0,500,500
15000000,4,-10.94067646,0,500,500
15010000,2,-11.84268252,0,500,500
15010000,3,-11.83637029,0,500,500
15010000,4,-11.83355979,0,500,500
15020000,2,-5.903756803,0,500,500
15020000,3,-5.893518113,0,500,500
15020000,4,-5.883279424,0,500,500
15030000,2,-5.831560028,0,500,500
15030000,3,-5.822666176,0,500,500
15030000,4,-5.814072533,0,500,500
15040000,2,-5.82452257,0,500,500
15040000,3,-5.815759808,0,500,500
15040000,4,-5.807326518,0,500,500
15050000,2,-5.630321415,0,500,500
15050000,3,-5.625176115,0,500,500
15050000,4,-5.621167813,0,500,500
15060000,2,-5.83504734,0,500,500
15060000,3,-5.826088528,0,500,500
15060000,4,-5.817415425,0,500,500
15070000,2,-12.62351065,0,500,500
15070000,3,-12.6023919,0,500,500
15070000,4,-12.58063074,0,500,500
15080000,2,-4.50920918,0,500,500
15080000,3,-4.524947282,0,500,500
15080000,4,-4.546484186,0,500,500
15090000,2,-12.68480857,0,500,500
15090000,3,-12.66280973,0,500,500
15090000,4,-12.64081089,0,500,500
15100000,2,-12.17566108,0,500,500
15100000,3,-12.16314633,0,500,500
15100000,4,-12.15274872,0,500,500
15110000,2,-12.06205641,0,500,500
15110000,3,-12.05165782,0,500,500
15110000,4,-12.04384875,0,500,500
15120000,2,-11.19182388,0,500,500
15120000,3,-11.19763546,0,500,500
15120000,4,-11.20965516,0,500,500
15130000,2,-5.863479925,0,500,500
15130000,3,-5.853991489,0,500,500
15130000,4,-5.844670532,0,500,500
15140000,2,-5.498788819,0,500,500
15140000,3,-5.496093629,0,500,500
15140000,4,-5.495082375,0,500,500
15150000,2,-5.821443683,0,500,500
15150000,3,-5.812738272,0,500,500
15150000,4,-5.804375136,0,500,500
15160000,2,-5.832125538,0,500,500
15160000,3,-5.823221152,0,500,500
15160000,4,-5.814614624,0,500,500
15170000,2,-5.863165753,0,500,500
15170000,3,-5.853683169,0,500,500
15170000,4,-5.84436937,0,500,500
15180000,2,-12.37090655,0,500,500
15180000,3,-12.35475488,0,500,500
15180000,4,-12.33990848,0,500,500
15190000,2,-12.19378254,0,500,500
15190000,3,-12.18093023,0,500,500
15190000,4,-12.17011971,0,500,500
15200000,2,-5.903756803,0,500,500
15200000,3,-5.893518113,0,500,500
15200000,4,-5.883279424,0,500,500
15210000,2,-4.41927186,0,500,500
15210000,3,-4.435965498,0,500,500
15210000,4,-4.456364348,0,500,500
15220000,2,-5.813715046,0,500,500
15220000,3,-5.8051536,0,500,500
15220000,4,-5.796966566,0,500,500
15230000,2,-5.902500114,0,500,500
15230000,3,-5.892284833,0,500,500
15230000,4,-5.882074778,0,500,500
15240000,2,-11.44742921,-0.051,500,500
15240000,3,-11.45541418,-0.051,500,500
15240000,4,-11.47131215,-0.051,500,500
15250000,2,-5.786130726,0,500,500
15250000,3,-5.778083104,0,500,500
15250000,4,-5.770524594,0,500,500
15260000,2,-12.39558163,0,500,500
15260000,3,-12.37897033,0,500,500
15260000,4,-12.3635617,0,500,500
15270000,2,-11.92009958,0,500,500
15270000,3,-11.91234528,0,500,500
15270000,4,-11.90777078,0,500,500
15280000,2,-5.903756803,0,500,500
15280000,3,-5.893518113,0,500,500
15280000,4,-5.883279424,0,500,500
15290000,2,-12.68358079,0,500,500
15290000,3,-12.66160482,0,500,500
15290000,4,-12.63963395,0,500,500
15300000,2,-5.619996459,0,500,500
15300000,3,-5.615043486,0,500,500
15300000,4,-5.611270444,0,500,500
15310000,2,-12.54233147,0,500,500
15310000,3,-12.52298661,0,500,500
15310000,4,-12.50423419,0,500,500
15320000,2,-5.752639968,0,500,500
15320000,3,-5.745216192,0,500,500
15320000,4,-5.738420789,0,500,500
15330000,2,-5.685595617,0,500,500
15330000,3,-5.679420703,0,500,500
15330000,4,-5.674152945,0,500,500
15340000,2,-5.903756803,0,500,500
15340000,3,-5.893518113,0,500,500
15340000,4,-5.883279424,0,500,500
15350000,2,-5.835581432,0,500,500
15350000,3,-5.826612672,0,500,500
15350000,4,-5.817927399,0,500,500
15360000,2,-5.886288828,0,500,500
15360000,3,-5.876375521,0,500,500
15360000,4,-5.86653485,0,500,500
15370000,2,-5.802568216,0,500,500
15370000,3,-5.794214407,0,500,500
15370000,4,-5.786281359,0,500,500
15380000,2,-5.903756803,0,500,500
15380000,3,-5.893518113,0,500,500
15380000,4,-5.883279424,0,500,500
15390000,2,-58.10475798,0,500,500
15390000,3,-57.93263401,0,500,500
15390000,4,-57.76161743,0,500,500
15400000,2,-7.833798084,-0.0435,500,500
15400000,3,-7.818319292,-0.0435,500,500
15400000,4,-7.798964547,-0.0435,500,500
15410000,2,-7.665554496,0,500,500
15410000,3,-7.645420631,0,500,500
15410000,4,-7.625286766,0,500,500
15420000,2,-7.827443887,-0.0435,500,500
15420000,3,-7.817973323,-0.0435,500,500
15420000,4,-7.803838066,-0.0435,500,500
15430000,2,-7.665554496,0,500,500
15430000,3,-7.645420631,0,500,500
15430000,4,-7.625286766,0,500,500
15440000,2,-7.825835727,-0.0435,500,500
15440000,3,-7.822265464,-0.0435,500,500
15440000,4,-7.805149833,-0.0435,500,500
15450000,2,-7.641757418,0,500,500
15450000,3,-7.610389931,0,500,500
15450000,4,-7.579663627,0,500,500
15460000,2,-7.823864591,-0.0435,500,500
15460000,3,-7.808771463,-0.0435,500,500
15460000,4,-7.794719213,-0.0435,500,500
15470000,2,-7.658531739,0,500,500
15470000,3,-7.635024242,0,500,500
15470000,4,-7.611399678,0,500,500
15480000,2,-7.665554496,0,500,500
15480000,3,-7.645420631,0,500,500
15480000,4,-7.625286766,0,500,500
15490000,2,-7.830599274,-0.0435,500,500
15490000,3,-7.816933822,-0.0435,500,500
15490000,4,-7.799266085,-0.0435,500,500
15500000,2,-7.825884156,-0.0435,500,500
15500000,3,-7.812070852,-0.0435,500,500
15500000,4,-7.795339287,-0.0435,500,500
15510000,2,-7.665554496,0,500,500
15510000,3,-7.645420631,0,500,500
15510000,4,-7.625286766,0,500,500
15520000,2,-7.665554496,0,500,500
15520000,3,-7.645420631,0,500,500
15520000,4,-7.625286766,0,500,500
15530000,2,-7.665554496,0,500,500
15530000,3,-7.645420631,0,500,500
15530000,4,-7.625286766,0,500,500
15540000,2,-7.665554496,0,500,500
15540000,3,-7.645420631,0,500,500
15540000,4,-7.625286766,0,500,500
15550000,2,-7.664980471,0,500,500
15550000,3,-7.644575633,0,500,500
15550000,4,-7.624186261,0,500,500
15560000,2,-7.665554496,0,500,500
15560000,3,-7.645420631,0,500,500
15560000,4,-7.625286766,0,500,500
15570000,2,-7.665554496,0,500,500
15570000,3,-7.645420631,0,500,500
15570000,4,-7.625286766,0,500,500
15580000,2,-7.662060431,0,500,500
15580000,3,-7.640277162,0,500,500
15580000,4,-7.618588036,0,500,500
15590000,2,-7.665554496,0,500,500
15590000,3,-7.645420631,0,500,500
15590000,4,-7.625286766,0,500,500
15600000,2,-7.665554496,0,500,500
15600000,3,-7.645420631,0,500,500
15600000,4,-7.625286766,0,500,500
15610000,2,-7.821387522,-0.042,500,500
15610000,3,-7.804058211,-0.042,500,500
15610000,4,-7.783600779,-0.042,500,500
15620000,2,-7.665554496,0,500,500
15620000,3,-7.645420631,0,500,500
15620000,4,-7.625286766,0,500,500
15630000,2,-4.080002055,0,500,500
15630000,3,-4.077409894,0,500,500
15630000,4,-4.07592137,0,500,500
15640000,2,-4.245570812,0,500,500
15640000,3,-4.239894536,0,500,500
15640000,4,-4.23463343,0,500,500
15650000,2,-3.482886345,0,500,500
15650000,3,-3.491416895,0,500,500
15650000,4,-3.503534007,0,500,500
15660000,2,-3.166766264,0,500,500
15660000,3,-3.181185308,0,500,500
15660000,4,-3.200505403,0,500,500
15670000,2,-4.066932491,0,500,500
15670000,3,-4.064583782,0,500,500
15670000,4,-4.063393056,0,500,500
15680000,2,-4.209503841,0,500,500
15680000,3,-4.204499399,0,500,500
15680000,4,-4.200060101,0,500,500
15690000,2,-4.131777636,0,500,500
15690000,3,-4.12822103,0,500,500
15690000,4,-4.12555277,0,500,500
15700000,2,-3.982608669,0,500,500
15700000,3,-3.981830693,0,500,500
15700000,4,-3.982561335,0,500,500
15710000,2,-4.238282016,0,500,500
15710000,3,-4.232741511,0,500,500
15710000,4,-4.227646485,0,500,500
15720000,2,-4.040793363,0,500,500
15720000,3,-4.038931557,0,500,500
15720000,4,-4.038336427,0,500,500
15730000,2,-17.86567826,0,500,500
15730000,3,-17.83469441,0,500,500
15730000,4,-17.80371056,0,500,500
15740000,2,-17.86567826,0,500,500
15740000,3,-17.83469441,0,500,500
15740000,4,-17.80371056,0,500,500
15750000,2,-17.84337203,0,500,500
15750000,3,-17.81280369,0,500,500
15750000,4,-17.7823281,0,500,500
15760000,2,-17.80636255,0,500,500
15760000,3,-17.77648359,0,500,500
15760000,4,-17.74685128,0,500,500
15770000,2,-17.8568186,0,500,500
15770000,3,-17.82599978,0,500,500
15770000,4,-17.7952178,0,500,500
15780000,2,-6.483603381,0,500,500
15780000,3,-6.472359083,0,500,500
15780000,4,-6.461114785,0,500,500
15790000,2,-17.85876647,0,500,500
15790000,3,-17.82791137,0,500,500
15790000,4,-17.797085,0,500,500
15800000,2,-17.42206302,0,500,500
15800000,3,-17.39184852,0,500,500
15800000,4,-17.36163401,0,500,500
15810000,2,-12.63456317,-0.054,500,500
15810000,3,-12.61742074,-0.054,500,500
15810000,4,-12.59981331,-0.054,500,500
15810001,2,0,0,500,500
15810001,3,0,0,500,500
15810001,4,0,0,500,500
15810002,2,0,0,500,500
15810002,3,0,0,500,500
15810002,4,0,0,500,500
15810003,2,0,0,500,500
15810003,3,0,0,500,500
15810003,4,0,0,500,500
15810004,2,0,0,500,500
15810004,3,0,0,500,500
15810004,4,0,0,500,500
15810005,2,0,0,500,500
15810005,3,0,0,500,500
15810005,4,0,0,500,500
15810006,2,0,0,500,500
15810006,3,0,0,500,500
15810006,4,0,0,500,500
15810007,2,0,0,500,500
15810007,3,0,0,500,500
15810007,4,0,0,500,500
15810008,2,0,0,500,500
15810008,3,0,0,500,500
15810008,4,0,0,500,500
15810009,2,0,0,500,500
15810009,3,0,0,500,500
15810009,4,0,0,500,500
15810010,2,-0.000535521,0,500,500
15810010,3,-0.000689396,0,500,500
15810010,4,-0.000834699,0,500,500
15810011,2,-0.000338162,0,500,500
15810011,3,-0.000432737,0,500,500
15810011,4,-0.000522444,0,500,500
15810012,2,-0.005149654,-0.0015,500,500
15810012,3,-0.005188182,-0.0015,500,500
15810012,4,-0.005224859,-0.0015,500,500
15810013,2,-0.010162383,-0.003,500,500
15810013,3,-0.010207229,-0.003,500,500
15810013,4,-0.01025018,-0.003,500,500
15810014,2,-0.000162383,0,500,500
15810014,3,-0.000207229,0,500,500
15810014,4,-0.00025018,0,500,500
15810015,2,0,0,500,500
15810015,3,0,0,500,500
15810015,4,0,0,500,500
15810016,2,-0.00003443,0,500,500
15810016,3,-0.000058584,0,500,500
15810016,4,-0.000062186,0,500,500
15810017,2,-0.000400679,0,500,500
15810017,3,-0.000520819,0,500,500
15810017,4,-0.000632771,0,500,500
15810018,2,0,0,500,500
15810018,3,0,0,500,500
15810018,4,0,0,500,500
15810019,2,-0.000727732,0,500,500
15810019,3,-0.000938268,0,500,500
15810019,4,-0.001136557,0,500,500
15810020,2,-0.005162107,-0.0015,500,500
15810020,3,-0.005206418,-0.0015,500,500
15810020,4,-0.005248601,-0.0015,500,500
15810021,2,-0.005,-0.0015,500,500
15810021,3,-0.005,-0.0015,500,500
15810021,4,-0.005,-0.0015,500,500
15810022,2,-0.000197583,0,500,500
15810022,3,-0.003170666,0,500,500
15810022,4,-0.003203868,0,500,500
15810023,2,-0.000217168,0,500,500
15810023,3,-0.000285014,0,500,500
15810023,4,-0.000348359,0,500,500
15810024,2,-0.005195271,-0.0015,500,500
15810024,3,-0.005254241,-0.0015,500,500
15810024,4,-0.005309919,-0.0015,500,500
15810025,2,0,0,500,500
15810025,3,0,0,500,500
15810025,4,0,0,500,500
15820000,2,-9.084883906,0,500,500
15820000,3,-9.069128294,0,500,500
15820000,4,-9.053372681,0,500,500
15830000,2,-35.47915794,0,500,500
15830000,3,-35.41762762,0,500,500
15830000,4,-35.35609729,0,500,500
15840000,2,-5.955002348,0,500,500
15840000,3,-5.953604511,0,500,500
15840000,4,-5.9544047,0,500,500
15850000,2,-6.337450467,0,500,500
15850000,3,-6.328928617,0,500,500
15850000,4,-6.3210145,0,500,500
15860000,2,-16.94769788,-0.087,500,500
15860000,3,-16.94388301,-0.087,500,500
15860000,4,-16.95156441,-0.087,500,500
15870000,2,-42.44690884,0,500,500
15870000,3,-42.37748632,0,500,500
15870000,4,-42.30909559,0,500,500
15880000,2,-17.7401146,-0.087,500,500
15880000,3,-17.7236481,-0.087,500,500
15880000,4,-17.69945107,-0.087,500,500
15890000,2,-17.42206302,0,500,500
15890000,3,-17.39184852,0,500,500
15890000,4,-17.36163401,0,500,500
15900000,2,-1.553819842,-0.0015,500,500
15900000,3,-1.551559658,-0.0015,500,500
15900000,4,-1.549506407,-0.0015,500,500
15900001,2,0,0,500,500
15900001,3,0,0,500,500
15900001,4,0,0,500,500
15900002,2,0,0,500,500
15900002,3,0,0,500,500
15900002,4,0,0,500,500
15900003,2,0,0,500,500
15900003,3,0,0,500,500
15900003,4,0,0,500,500
15900004,2,0,0,500,500
15900004,3,0,0,500,500
15900004,4,0,0,500,500
15900005,2,0,0,500,500
15900005,3,0,0,500,500
15900005,4,0,0,500,500
15900006,2,0,0,500,500
15900006,3,0,0,500,500
15900006,4,0,0,500,500
15900007,2,0,0,500,500
15900007,3,0,0,500,500
15900007,4,0,0,500,500
15900008,2,0,0,500,500
15900008,3,0,0,500,500
15900008,4,0,0,500,500
15900009,2,0,0,500,500
15900009,3,0,0,500,500
15900009,4,0,0,500,500
15900010,2,0,0,500,500
15900010,3,0,0,500,500
15900010,4,0,0,500,500
15900011,2,0,0,500,500
15900011,3,0,0,500,500
15900011,4,0,0,500,500
15900012,2,0,0,500,500
15900012,3,0,0,500,500
15900012,4,0,0,500,500
15900013,2,0,0,500,500
15900013,3,0,0,500,500
15900013,4,0,0,500,500
15900014,2,0,0,500,500
15900014,3,0,0,500,500
15900014,4,0,0,500,500
15900015,2,0,0,500,500
15900015,3,0,0,500,500
15900015,4,0,0,500,500
15900016,2,0,0,500,500
15900016,3,0,0,500,500
15900016,4,0,0,500,500
15900017,2,-0.005,-0.0015,500,500
15900017,3,-0.005,-0.0015,500,500
15900017,4,-0.005,-0.0015,500,500
15900018,2,-0.090848839,0,500,500
15900018,3,-0.090691283,0,500,500
15900018,4,-0.090533727,0,500,500
15900019,2,-0.000260773,0,500,500
15900019,3,-0.000335792,0,500,500
15900019,4,-0.000406674,0,500,500
15900020,2,-0.090848839,0,500,500
15900020,3,-0.090691283,0,500,500
15900020,4,-0.090533727,0,500,500
15900021,2,-0.090848839,0,500,500
15900021,3,-0.090691283,0,500,500
15900021,4,-0.090533727,0,500,500
15900022,2,0,0,500,500
15900022,3,0,0,500,500
15900022,4,0,0,500,500
15900023,2,-0.090848839,0,500,500
15900023,3,-0.090691283,0,500,500
15900023,4,-0.090533727,0,500,500
15900024,2,0,0,500,500
15900024,3,0,0,500,500
15900024,4,0,0,500,500
15900025,2,0,0,500,500
15900025,3,0,0,500,500
15900025,4,0,0,500,500
15910000,2,-17.36865375,0,500,500
15910000,3,-17.33943412,0,500,500
15910000,4,-17.31043657,0,500,500
15920000,2,-17.42206302,0,500,500
15920000,3,-17.39184852,0,500,500
15920000,4,-17.36163401,0,500,500
15930000,2,-17.33822658,0,500,500
15930000,3,-17.30913205,0,500,500
15930000,4,-17.27887195,0,500,500
15940000,2,-42.30893697,0,500,500
15940000,3,-42.24208451,0,500,500
15940000,4,-42.17683755,0,500,500
15950000,2,-1.027851409,-0.0075,500,500
15950000,3,-1.02696748,-0.0075,500,500
15950000,4,-1.029978529,-0.0075,500,500
15950001,2,0,0,500,500
15950001,3,0,0,500,500
15950001,4,0,0,500,500
15950002,2,0,0,500,500
15950002,3,0,0,500,500
15950002,4,0,0,500,500
15950003,2,0,0,500,500
15950003,3,0,0,500,500
15950003,4,0,0,500,500
15950004,2,0,0,500,500
15950004,3,0,0,500,500
15950004,4,0,0,500,500
15950005,2,0,0,500,500
15950005,3,0,0,500,500
15950005,4,0,0,500,500
15950006,2,-0.090848839,0,500,500
15950006,3,-0.090691283,0,500,500
15950006,4,-0.090533727,0,500,500
15950007,2,-0.091161358,0,500,500
15950007,3,-0.091101248,0,500,500
15950007,4,-0.091034949,0,500,500
15950008,2,-0.093740839,0,500,500
15950008,3,-0.093569283,0,500,500
15950008,4,-0.092913727,0,500,500
15950009,2,0,0,500,500
15950009,3,0,0,500,500
15950009,4,0,0,500,500
15950010,2,-0.090848839,0,500,500
15950010,3,-0.090691283,0,500,500
15950010,4,-0.090533727,0,500,500
15950011,2,-0.090848839,0,500,500
15950011,3,-0.090691283,0,500,500
15950011,4,-0.090533727,0,500,500
15950012,2,0,0,500,500
15950012,3,0,0,500,500
15950012,4,0,0,500,500
15950013,2,-0.000285217,0,500,500
15950013,3,-0.000371375,0,500,500
15950013,4,-0.000452732,0,500,500
15950014,2,0,0,500,500
15950014,3,0,0,500,500
15950014,4,0,0,500,500
15950015,2,0,0,500,500
15950015,3,0,0,500,500
15950015,4,0,0,500,500
15950016,2,0,0,500,500
15950016,3,0,0,500,500
15950016,4,0,0,500,500
15950017,2,0,0,500,500
15950017,3,0,0,500,500
15950017,4,0,0,500,500
15950018,2,0,0,500,500
15950018,3,0,0,500,500
15950018,4,0,0,500,500
15950019,2,0,0,500,500
15950019,3,-0.003842,0,500,500
15950019,4,-0.002856,0,500,500
15950020,2,0,0,500,500
15950020,3,0,0,500,500
15950020,4,0,0,500,500
15950021,2,0,0,500,500
15950021,3,0,0,500,500
15950021,4,0,0,500,500
15950022,2,0,0,500,500
15950022,3,0,0,500,500
15950022,4,0,0,500,500
15950023,2,0,0,500,500
15950023,3,0,0,500,500
15950023,4,0,0,500,500
15950024,2,-0.005,-0.0015,500,500
15950024,3,-0.005,-0.0015,500,500
15950024,4,-0.005,-0.0015,500,500
15950025,2,-0.181697678,0,500,500
15950025,3,-0.181382566,0,500,500
15950025,4,-0.181067454,0,500,500
15950026,2,-0.090848839,0,500,500
15950026,3,-0.090691283,0,500,500
15950026,4,-0.090533727,0,500,500
15950027,2,0,0,500,500
15950027,3,0,0,500,500
15950027,4,0,0,500,500
15950028,2,0,0,500,500
15950028,3,0,0,500,500
15950028,4,0,0,500,500
15950029,2,-0.090848839,0,500,500
15950029,3,-0.090691283,0,500,500
15950029,4,-0.090533727,0,500,500
15950030,2,-0.090848839,0,500,500
15950030,3,-0.090691283,0,500,500
15950030,4,-0.090533727,0,500,500
15950031,2,0,0,500,500
15950031,3,0,0,500,500
15950031,4,0,0,500,500
15950032,2,-0.090848839,0,500,500
15950032,3,-0.090691283,0,500,500
15950032,4,-0.090533727,0,500,500
15950033,2,-0.000236284,0,500,500
15950033,3,-0.000300063,0,500,500
15950033,4,-0.000360325,0,500,500
15950034,2,0,0,500,500
15950034,3,0,0,500,500
15950034,4,0,0,500,500
15950035,2,0,0,500,500
15950035,3,0,0,500,500
15950035,4,0,0,500,500
15950036,2,0,0,500,500
15950036,3,0,0,500,500
15950036,4,0,0,500,500
15950037,2,0,0,500,500
15950037,3,0,0,500,500
15950037,4,0,0,500,500
15950038,2,0,0,500,500
15950038,3,0,0,500,500
15950038,4,0,0,500,500
15950039,2,0,0,500,500
15950039,3,0,0,500,500
15950039,4,0,0,500,500
15950040,2,0,0,500,500
15950040,3,0,0,500,500
15950040,4,0,0,500,500
15960000,2,-17.86567826,0,500,500
15960000,3,-17.83469441,0,500,500
15960000,4,-17.80371056,0,500,500
15970000,2,-35.47915794,0,500,500
15970000,3,-35.41762762,0,500,500
15970000,4,-35.35609729,0,500,500
15980000,2,-17.86567826,0,500,500
15980000,3,-17.83469441,0,500,500
15980000,4,-17.80371056,0,500,500
15990000,2,-17.81683077,0,500,500
15990000,3,-17.78675681,0,500,500
15990000,4,-17.75688598,0,500,500
16000000,2,-6.427915099,0,500,500
16000000,3,-6.417708129,0,500,500
16000000,4,-6.407732721,0,500,500
16010000,2,-17.74199975,-0.087,500,500
16010000,3,-17.71592403,-0.087,500,500
16010000,4,-17.69165823,-0.087,500,500
16020000,2,-17.49017963,0,500,500
16020000,3,-17.46619034,0,500,500
16020000,4,-17.44376245,0,500,500
16030000,2,-9.280858942,-0.051,500,500
16030000,3,-9.273146102,-0.051,500,500
16030000,4,-9.268267089,-0.051,500,500
16040000,2,-9.084883906,0,500,500
16040000,3,-9.069128294,0,500,500
16040000,4,-9.053372681,0,500,500
16050000,2,-2.192242355,-0.0135,500,500
16050000,3,-2.190604557,-0.0135,500,500
16050000,4,-2.189140905,-0.0135,500,500
16050001,2,0,0,500,500
