QtBids,QBid,forT
232485,773413,92
232486,773415,90
232486,773416,91
232487,773418,90
232487,773419,91
232487,773420,92
232488,773422,90
232488,773423,91
232488,773424,92
232425,773228,90
232425,773229,91
232425,773230,92
232426,773232,90
232426,773233,91
232426,773234,92
232427,773236,90
232427,773237,91
232427,773238,92
232428,773240,90
232428,773241,91
232493,773441,90
232495,773444,90
232495,773445,91
232495,773446,92
232496,773448,90
232496,773449,91
232497,773451,90
232497,773452,91
232497,773453,92
232498,773455,90
232499,773457,90
232499,773458,91
232499,773459,92
232500,773461,90
232500,773462,91
232500,773463,92
232501,773465,90
232501,773466,91
232501,773467,92
232502,773469,90
232502,773470,91
232503,773472,90
232506,773476,90
232507,773478,90
232507,773479,91
232508,773481,90
232508,773482,91
232508,773483,92
232509,773485,90
232509,773486,91
232510,773488,90
232511,773490,90
232511,773491,91
232511,773492,92
232513,773495,90
232514,773497,90
232514,773498,91
232514,773499,92
232516,773502,90
232516,773503,91
232517,773505,90
232519,773508,90
232519,773509,91
232520,773511,90
232520,773512,91
232520,773513,92
232521,773515,90
232521,773516,91
232522,773518,90
232522,773519,91
232522,773520,92
232524,773523,90
232525,773525,90
232526,773527,90
232526,773528,91
232526,773529,92
232528,773532,90
232528,773533,91
232529,773535,90
232529,773536,91
232529,773537,92
232530,773539,90
232530,773540,91
232531,773542,90
232533,773545,90
232533,773546,91
232534,773548,90
232535,773550,90
232535,773551,91
232535,773552,92
232489,773426,90
232489,773427,91
232490,773429,90
232490,773430,91
232490,773431,92
232491,773433,90
232491,773434,91
232491,773435,92
232492,773437,90
232492,773438,91
232492,773439,92
232541,773570,90
232542,773572,90
232542,773573,91
232542,773574,92
232543,773576,90
232543,773577,91
232543,773578,92
232544,773580,90
232545,773582,90
232545,773583,91
232545,773584,92
232546,773586,90
232546,773587,91
232547,773589,90
232547,773590,91
232548,773592,90
232548,773593,91
232548,773594,92
232549,773596,90
232549,773597,91
232549,773598,92
232550,773600,90
232550,773601,91
232550,773602,92
232551,773604,90
232551,773605,91
232551,773606,92
232552,773608,90
232552,773609,91
232552,773610,92
232553,773612,90
232553,773613,91
232553,773614,92
232554,773616,90
232554,773617,91
232554,773618,92
232555,773620,90
232556,773622,90
232557,773624,90
232557,773625,91
232557,773626,92
232558,773628,90
232558,773629,91
232558,773630,92
232559,773632,90
232559,773633,91
232559,773634,92
232560,773636,90
232560,773637,91
232560,773638,92
232561,773640,90
232562,773642,90
232562,773643,91
232562,773644,92
232563,773646,90
232564,773648,90
232564,773649,91
232564,773650,92
232565,773652,90
232565,773653,91
232565,773654,92
232566,773656,90
232567,773658,90
232567,773659,91
232567,773660,92
232568,773662,90
232569,773664,90
232569,773665,91
232569,773666,92
232570,773668,90
232570,773669,91
232570,773670,92
232571,773672,90
232571,773673,91
232571,773674,92
232572,773676,90
232572,773677,91
232572,773678,92
232573,773680,90
232574,773682,90
232574,773683,91
232574,773684,92
232575,773686,90
232575,773687,91
232575,773688,92
232576,773690,90
232577,773692,90
232577,773693,91
232577,773694,92
232578,773696,90
232578,773697,91
232578,773698,92
232579,773700,90
232579,773701,91
232579,773702,92
232580,773704,90
232580,773705,91
232580,773706,92
232581,773708,90
232581,773709,91
232581,773710,92
232582,773712,90
232582,773713,91
232582,773714,92
232583,773716,90
232583,773717,91
232583,773718,92
232584,773720,90
232584,773721,91
232584,773722,92
232585,773724,90
232585,773725,91
232585,773726,92
232586,773728,90
232587,773730,90
232588,773732,90
232588,773733,91
232588,773734,92
232589,773736,90
232589,773737,91
232591,773740,90
232591,773741,91
232591,773742,92
232592,773744,90
232594,773747,90
232594,773748,91
232594,773749,92
232595,773751,90
232595,773752,91
232595,773753,92
232596,773755,90
232596,773756,91
232597,773758,90
232598,773760,90
232598,773761,91
232598,773762,92
232599,773764,90
232599,773765,91
232600,773767,90
232600,773768,91
232600,773769,92
232601,773771,90
232601,773772,91
232603,773775,90
232604,773777,90
232604,773778,91
232604,773779,92
232605,773781,90
232605,773782,91
232605,773783,92
232606,773785,90
232606,773786,91
232606,773787,92
232607,773789,90
232608,773791,90
232608,773792,91
232608,773793,92
232609,773795,90
232609,773796,91
232609,773797,92
232610,773799,90
232610,773800,91
232610,773801,92
232611,773803,90
232611,773804,91
232612,773806,90
232613,773808,90
232613,773809,91
232613,773810,92
232614,773812,90
232614,773813,91
232615,773815,90
232615,773816,91
232615,773817,92
232616,773819,90
232617,773821,90
232617,773822,91
232618,773824,90
232618,773825,91
232618,773826,92
232619,773828,90
232621,773831,90
232621,773832,91
232621,773833,92
232623,773836,90
232623,773837,91
232624,773839,90
232624,773840,91
232624,773841,92
232625,773843,90
232625,773844,91
232625,773845,92
232626,773847,90
232626,773848,91
232626,773849,92
232627,773851,90
232627,773852,91
232627,773853,92
232628,773855,90
232628,773856,91
232629,773858,90
232629,773859,91
232630,773861,90
232630,773862,91
232630,773863,92
232631,773865,90
232631,773866,91
232631,773867,92
232632,773869,90
232633,773871,90
232633,773872,91
232633,773873,92
232634,773875,90
232634,773876,91
232634,773877,92
232635,773879,90
232635,773880,91
232635,773881,92
232636,773883,90
232636,773884,91
232537,773555,90
232537,773556,91
232537,773557,92
232538,773559,90
232538,773560,91
232538,773561,92
232539,773563,90
232539,773564,91
232540,773566,90
232540,773567,91
232540,773568,92
232641,773901,90
232643,773904,90
232643,773905,91
232644,773907,90
232644,773908,91
232644,773909,92
232645,773911,90
232646,773913,90
232646,773914,91
232646,773915,92
232647,773917,90
232647,773918,91
232649,773921,90
232650,773923,90
232650,773924,91
232652,773927,90
232652,773928,91
232652,773929,92
232654,773932,90
232654,773933,91
232654,773934,92
232655,773936,90
232655,773937,91
232656,773939,90
232658,773942,90
232658,773943,91
232658,773944,92
232659,773946,90
232659,773947,91
232660,773949,90
232661,773951,90
232661,773952,91
232663,773955,90
232663,773956,91
232663,773957,92
232664,773959,90
232666,773962,90
232667,773964,90
232667,773965,91
232667,773966,92
232668,773968,90
232668,773969,91
232669,773971,90
232670,773973,90
232670,773974,91
232670,773975,92
232671,773977,90
232671,773978,91
232671,773979,92
232672,773981,90
232672,773982,91
232673,773984,90
232673,773985,91
232674,773987,90
232674,773988,91
232674,773989,92
232675,773991,90
232677,773994,90
232678,773996,90
232678,773997,91
232678,773998,92
232679,774000,90
232679,774001,91
232681,774004,90
232681,774005,91
232681,774006,92
232682,774008,90
232684,774011,90
232684,774012,91
232686,774015,90
232686,774016,91
232687,774018,90
232687,774019,91
232687,774020,92
232688,774022,90
232690,774025,90
232690,774026,91
232691,774028,90
232692,774030,90
232692,774031,91
232692,774032,92
232693,774034,90
232693,774035,91
232694,774037,90
232694,774038,91
232694,774039,92
232695,774041,90
232697,774044,90
232697,774045,91
232697,774046,92
232699,774049,90
232700,774051,90
232700,774052,91
232702,774055,90
232702,774056,91
232703,774058,90
232703,774059,91
232703,774060,92
232704,774062,90
232705,774064,90
232705,774065,91
232706,774067,90
232706,774068,91
232706,774069,92
232708,774072,90
232709,774074,90
232709,774075,91
232710,774077,90
232710,774078,91
232710,774079,92
232711,774081,90
232637,773886,90
232637,773887,91
232638,773889,90
232638,773890,91
232638,773891,92
232639,773893,90
232639,773894,91
232639,773895,92
232640,773897,90
232640,773898,91
232640,773899,92
232717,774099,90
232717,774100,91
232717,774101,92
232718,774103,90
232719,774105,90
232719,774106,91
232719,774107,92
232720,774109,90
232720,774110,91
232721,774112,90
232721,774113,91
232721,774114,92
232722,774116,90
232722,774117,91
232722,774118,92
232723,774120,90
232723,774121,91
232723,774122,92
232724,774124,90
232725,774126,90
232725,774127,91
232725,774128,92
232726,774130,90
232726,774131,91
232728,774134,90
232728,774135,91
232728,774136,92
232729,774138,90
232729,774139,91
232730,774141,90
232730,774142,91
232730,774143,92
232731,774145,90
232731,774146,91
232731,774147,92
232732,774149,90
232732,774150,91
232732,774151,92
232733,774153,90
232733,774154,91
232733,774155,92
232734,774157,90
232734,774158,91
232735,774160,90
232735,774161,91
232735,774162,92
232736,774164,90
232736,774165,91
232736,774166,92
232737,774168,90
232737,774169,91
232737,774170,92
232738,774172,90
232738,774173,91
232738,774174,92
232739,774176,90
232739,774177,91
232740,774179,90
232740,774180,91
232740,774181,92
232741,774183,90
232741,774184,91
232741,774185,92
232742,774187,90
232742,774188,91
232742,774189,92
232743,774191,90
232743,774192,91
232743,774193,92
232744,774195,90
232744,774196,91
232745,774198,90
232745,774199,91
232745,774200,92
232746,774202,90
232746,774203,91
232746,774204,92
232747,774206,90
232747,774207,91
232747,774208,92
232748,774210,90
232748,774211,91
232748,774212,92
232749,774214,90
232749,774215,91
232749,774216,92
232750,774218,90
232750,774219,91
232751,774221,90
232751,774222,91
232751,774223,92
232752,774225,90
232753,774227,90
232753,774228,91
232753,774229,92
232754,774231,90
232754,774232,91
232754,774233,92
232755,774235,90
232755,774236,91
232755,774237,92
232756,774239,90
232756,774240,91
232757,774242,90
232757,774243,91
232758,774245,90
232758,774246,91
232758,774247,92
232759,774249,90
232759,774250,91
232759,774251,92
232760,774253,90
232760,774254,91
232760,774255,92
232761,774257,90
232761,774258,91
232761,774259,92
232762,774261,90
232762,774262,91
232762,774263,92
232763,774265,90
232763,774266,91
232764,774268,90
232765,774270,90
232765,774271,91
232765,774272,92
232766,774274,90
232766,774275,91
232767,774277,90
232767,774278,91
232767,774279,92
232768,774281,90
232769,774283,90
232769,774284,91
232770,774286,90
232770,774287,91
232770,774288,92
232771,774290,90
232772,774292,90
232772,774293,91
232772,774294,92
232773,774296,90
232774,774298,90
232774,774299,91
232774,774300,92
232775,774302,90
232775,774303,91
232776,774305,90
232776,774306,91
232776,774307,92
232777,774309,90
232777,774310,91
232777,774311,92
232778,774313,90
232778,774314,91
232779,774316,90
232779,774317,91
232779,774318,92
232780,774320,90
232780,774321,91
232780,774322,92
232781,774324,90
232781,774325,91
232781,774326,92
232782,774328,90
232783,774330,90
232783,774331,91
232783,774332,92
232784,774334,90
232784,774335,91
232785,774337,90
232785,774338,91
232786,774340,90
232786,774341,91
232786,774342,92
232787,774344,90
232787,774345,91
232787,774346,92
232788,774348,90
232788,774349,91
232788,774350,92
232789,774352,90
232789,774353,91
232789,774354,92
232790,774356,90
232790,774357,91
232790,774358,92
232791,774360,90
232791,774361,91
232792,774363,90
232793,774365,90
232793,774366,91
232793,774367,92
232795,774370,90
232795,774371,91
232796,774373,90
232797,774375,90
232797,774376,91
232797,774377,92
232798,774379,90
232798,774380,91
232798,774381,92
232799,774383,90
232799,774384,91
232799,774385,92
232800,774387,90
232800,774388,91
232800,774389,92
232713,774084,90
232713,774085,91
232714,774087,90
232714,774088,91
232714,774089,92
232715,774091,90
232715,774092,91
232715,774093,92
232716,774095,90
232716,774096,91
232716,774097,92
232809,774423,90
232809,774424,91
232809,774425,92
232810,774427,90
232810,774428,91
232810,774429,92
232811,774431,90
232811,774432,91
232811,774433,92
232812,774435,90
232812,774436,91
232812,774437,92
232813,774439,90
232813,774440,91
232813,774441,92
232814,774443,90
232814,774444,91
232815,774446,90
232815,774447,91
232815,774448,92
232816,774450,90
232817,774452,90
232817,774453,91
232817,774454,92
232818,774456,90
232818,774457,91
232819,774459,90
232819,774460,91
232819,774461,92
232820,774463,90
232820,774464,91
232820,774465,92
232821,774467,90
232822,774469,90
232822,774470,91
232824,774473,90
232824,774474,91
232824,774475,92
232825,774477,90
232825,774478,91
232826,774480,90
232826,774481,91
232826,774482,92
232828,774485,90
232828,774486,91
232828,774487,92
232829,774489,90
232829,774490,91
232829,774491,92
232830,774493,90
232831,774495,90
232831,774496,91
232831,774497,92
232832,774499,90
232832,774500,91
232832,774501,92
232833,774503,90
232833,774504,91
232833,774505,92
232834,774507,90
232834,774508,91
232836,774511,90
232836,774512,91
232836,774513,92
232837,774515,90
232837,774516,91
232838,774518,90
232838,774519,91
232838,774520,92
232840,774523,90
232841,774525,90
232843,774528,90
232843,774529,91
232843,774530,92
232844,774532,90
232844,774533,91
232845,774535,90
232845,774536,91
232845,774537,92
