QtBids,QBid,forT
232629,773857,89
232629,773858,90
232629,773859,91
232630,773860,89
232630,773861,90
232630,773862,91
232630,773863,92
232631,773864,89
232631,773865,90
232631,773866,91
232631,773867,92
232632,773868,89
232632,773869,90
232633,773870,89
232633,773871,90
232633,773872,91
232633,773873,92
232634,773874,89
232634,773875,90
232634,773876,91
232634,773877,92
232635,773878,89
232635,773879,90
232635,773880,91
232635,773881,92
232636,773882,89
232636,773883,90
232636,773884,91
232537,773554,89
232537,773555,90
232537,773556,91
232537,773557,92
232538,773558,89
232538,773559,90
232538,773560,91
232538,773561,92
232539,773562,89
232539,773563,90
232539,773564,91
232540,773565,89
232540,773566,90
232540,773567,91
232540,773568,92
232641,773900,89
232641,773901,90
232643,773903,89
232643,773904,90
232643,773905,91
232644,773906,89
232644,773907,90
232644,773908,91
232644,773909,92
232645,773910,89
232645,773911,90
232646,773912,89
232646,773913,90
232646,773914,91
232646,773915,92
232647,773916,89
232647,773917,90
232647,773918,91
232649,773920,89
232649,773921,90
232650,773922,89
232650,773923,90
232650,773924,91
232652,773926,89
232652,773927,90
232652,773928,91
232652,773929,92
232654,773931,89
232654,773932,90
232654,773933,91
232654,773934,92
232655,773935,89
232655,773936,90
232655,773937,91
232656,773938,89
232656,773939,90
232658,773941,89
232658,773942,90
232658,773943,91
232658,773944,92
232659,773945,89
232659,773946,90
232659,773947,91
232660,773948,89
232660,773949,90
232661,773950,89
232661,773951,90
232661,773952,91
232663,773954,89
232663,773955,90
232663,773956,91
232663,773957,92
232664,773958,89
232664,773959,90
232666,773961,89
232666,773962,90
232667,773963,89
232667,773964,90
232667,773965,91
232667,773966,92
232668,773967,89
232668,773968,90
232668,773969,91
232669,773970,89
232669,773971,90
232670,773972,89
232670,773973,90
232670,773974,91
232670,773975,92
232671,773976,89
232671,773977,90
232671,773978,91
232671,773979,92
232672,773980,89
232672,773981,90
232672,773982,91
232673,773983,89
232673,773984,90
232673,773985,91
232674,773986,89
232674,773987,90
232674,773988,91
232674,773989,92
232675,773990,89
232675,773991,90
232677,773993,89
232677,773994,90
232678,773995,89
232678,773996,90
232678,773997,91
232678,773998,92
232679,773999,89
232679,774000,90
232679,774001,91
232681,774003,89
232681,774004,90
232681,774005,91
232681,774006,92
232682,774007,89
232682,774008,90
232684,774010,89
232684,774011,90
232684,774012,91
232686,774014,89
232686,774015,90
232686,774016,91
232687,774017,89
232687,774018,90
232687,774019,91
232687,774020,92
232688,774021,89
232688,774022,90
232690,774024,89
232690,774025,90
232690,774026,91
232691,774027,89
232691,774028,90
232692,774029,89
232692,774030,90
232692,774031,91
232692,774032,92
232693,774033,89
232693,774034,90
232693,774035,91
232694,774036,89
232694,774037,90
232694,774038,91
232694,774039,92
232695,774040,89
232695,774041,90
232697,774043,89
232697,774044,90
232697,774045,91
232697,774046,92
232699,774048,89
232699,774049,90
232700,774050,89
232700,774051,90
232700,774052,91
232702,774054,89
232702,774055,90
232702,774056,91
232703,774057,89
232703,774058,90
232703,774059,91
232703,774060,92
232704,774061,89
232704,774062,90
232705,774063,89
232705,774064,90
232705,774065,91
232706,774066,89
232706,774067,90
232706,774068,91
232706,774069,92
232708,774071,89
232708,774072,90
232709,774073,89
232709,774074,90
232709,774075,91
232710,774076,89
232710,774077,90
232710,774078,91
232710,774079,92
232711,774080,89
232711,774081,90
232637,773885,89
232637,773886,90
232637,773887,91
232638,773888,89
232638,773889,90
232638,773890,91
232638,773891,92
232639,773892,89
232639,773893,90
232639,773894,91
232639,773895,92
232640,773896,89
232640,773897,90
232640,773898,91
232640,773899,92
232717,774098,89
232717,774099,90
232717,774100,91
232717,774101,92
232718,774102,89
232718,774103,90
232719,774104,89
232719,774105,90
232719,774106,91
232719,774107,92
232720,774108,89
232720,774109,90
232720,774110,91
232721,774111,89
232721,774112,90
232721,774113,91
232721,774114,92
232722,774115,89
232722,774116,90
232722,774117,91
232722,774118,92
232723,774119,89
232723,774120,90
232723,774121,91
232723,774122,92
232724,774123,89
232724,774124,90
232725,774125,89
232725,774126,90
232725,774127,91
232725,774128,92
232726,774129,89
232726,774130,90
232726,774131,91
232728,774133,89
232728,774134,90
232728,774135,91
232728,774136,92
232729,774137,89
232729,774138,90
232729,774139,91
232730,774140,89
232730,774141,90
232730,774142,91
232730,774143,92
232731,774144,89
232731,774145,90
232731,774146,91
232731,774147,92
232732,774148,89
232732,774149,90
232732,774150,91
232732,774151,92
232733,774152,89
232733,774153,90
232733,774154,91
232733,774155,92
232734,774156,89
232734,774157,90
232734,774158,91
232735,774159,89
232735,774160,90
232735,774161,91
232735,774162,92
232736,774163,89
232736,774164,90
232736,774165,91
232736,774166,92
232737,774167,89
232737,774168,90
232737,774169,91
232737,774170,92
232738,774171,89
232738,774172,90
232738,774173,91
232738,774174,92
232739,774175,89
232739,774176,90
232739,774177,91
232740,774178,89
232740,774179,90
232740,774180,91
232740,774181,92
232741,774182,89
232741,774183,90
232741,774184,91
232741,774185,92
232742,774186,89
232742,774187,90
232742,774188,91
232742,774189,92
232743,774190,89
232743,774191,90
232743,774192,91
232743,774193,92
232744,774194,89
232744,774195,90
232744,774196,91
232745,774197,89
232745,774198,90
232745,774199,91
232745,774200,92
232746,774201,89
232746,774202,90
232746,774203,91
232746,774204,92
232747,774205,89
232747,774206,90
232747,774207,91
232747,774208,92
232748,774209,89
232748,774210,90
232748,774211,91
232748,774212,92
232749,774213,89
232749,774214,90
232749,774215,91
232749,774216,92
232750,774217,89
232750,774218,90
232750,774219,91
232751,774220,89
232751,774221,90
232751,774222,91
232751,774223,92
232752,774224,89
232752,774225,90
232753,774226,89
232753,774227,90
232753,774228,91
232753,774229,92
232754,774230,89
232754,774231,90
232754,774232,91
232754,774233,92
232755,774234,89
232755,774235,90
232755,774236,91
232755,774237,92
232756,774238,89
232756,774239,90
232756,774240,91
232757,774241,89
232757,774242,90
232757,774243,91
232758,774244,89
232758,774245,90
232758,774246,91
232758,774247,92
232759,774248,89
232759,774249,90
232759,774250,91
232759,774251,92
232760,774252,89
232760,774253,90
232760,774254,91
232760,774255,92
232761,774256,89
232761,774257,90
232761,774258,91
232761,774259,92
232762,774260,89
232762,774261,90
232762,774262,91
232762,774263,92
232763,774264,89
232763,774265,90
232763,774266,91
232764,774267,89
232764,774268,90
232765,774269,89
232765,774270,90
232765,774271,91
232765,774272,92
232766,774273,89
232766,774274,90
232766,774275,91
232767,774276,89
232767,774277,90
232767,774278,91
232767,774279,92
232768,774280,89
232768,774281,90
232769,774282,89
232769,774283,90
232769,774284,91
232770,774285,89
232770,774286,90
232770,774287,91
232770,774288,92
232771,774289,89
232771,774290,90
232772,774291,89
232772,774292,90
232772,774293,91
232772,774294,92
232773,774295,89
232773,774296,90
232774,774297,89
232774,774298,90
232774,774299,91
232774,774300,92
232775,774301,89
232775,774302,90
232775,774303,91
232776,774304,89
232776,774305,90
232776,774306,91
232776,774307,92
232777,774308,89
232777,774309,90
232777,774310,91
232777,774311,92
232778,774312,89
232778,774313,90
232778,774314,91
232779,774315,89
232779,774316,90
232779,774317,91
232779,774318,92
232780,774319,89
232780,774320,90
232780,774321,91
232780,774322,92
232781,774323,89
232781,774324,90
232781,774325,91
232781,774326,92
232782,774327,89
232782,774328,90
232783,774329,89
232783,774330,90
232783,774331,91
232783,774332,92
232784,774333,89
232784,774334,90
232784,774335,91
232785,774336,89
232785,774337,90
232785,774338,91
232786,774339,89
232786,774340,90
232786,774341,91
232786,774342,92
232787,774343,89
232787,774344,90
232787,774345,91
232787,774346,92
232788,774347,89
232788,774348,90
232788,774349,91
232788,774350,92
232789,774351,89
232789,774352,90
232789,774353,91
232789,774354,92
232790,774355,89
232790,774356,90
232790,774357,91
232790,774358,92
232791,774359,89
232791,774360,90
232791,774361,91
232792,774362,89
232792,774363,90
232793,774364,89
232793,774365,90
232793,774366,91
232793,774367,92
232795,774369,89
232795,774370,90
232795,774371,91
232796,774372,89
232796,774373,90
232797,774374,89
232797,774375,90
232797,774376,91
232797,774377,92
232798,774378,89
232798,774379,90
232798,774380,91
232798,774381,92
232799,774382,89
232799,774383,90
232799,774384,91
232799,774385,92
232800,774386,89
232800,774387,90
232800,774388,91
232800,774389,92
232713,774083,89
232713,774084,90
232713,774085,91
232714,774086,89
232714,774087,90
232714,774088,91
232714,774089,92
232715,774090,89
232715,774091,90
232715,774092,91
232715,774093,92
232716,774094,89
232716,774095,90
232716,774096,91
232716,774097,92
232809,774422,89
232809,774423,90
232809,774424,91
232809,774425,92
232810,774426,89
232810,774427,90
232810,774428,91
232810,774429,92
232811,774430,89
232811,774431,90
232811,774432,91
232811,774433,92
232812,774434,89
232812,774435,90
232812,774436,91
232812,774437,92
232813,774438,89
232813,774439,90
232813,774440,91
232813,774441,92
232814,774442,89
232814,774443,90
232814,774444,91
232815,774445,89
232815,774446,90
232815,774447,91
232815,774448,92
232816,774449,89
232816,774450,90
232817,774451,89
232817,774452,90
232817,774453,91
232817,774454,92
232818,774455,89
232818,774456,90
232818,774457,91
232819,774458,89
232819,774459,90
232819,774460,91
232819,774461,92
232820,774462,89
232820,774463,90
232820,774464,91
232820,774465,92
232821,774466,89
232821,774467,90
232822,774468,89
232822,774469,90
232822,774470,91
232824,774472,89
232824,774473,90
232824,774474,91
232824,774475,92
232825,774476,89
232825,774477,90
232825,774478,91
232826,774479,89
232826,774480,90
232826,774481,91
232826,774482,92
232828,774484,89
232828,774485,90
232828,774486,91
232828,774487,92
232829,774488,89
232829,774489,90
232829,774490,91
232829,774491,92
232830,774492,89
232830,774493,90
232831,774494,89
232831,774495,90
232831,774496,91
232831,774497,92
232832,774498,89
232832,774499,90
232832,774500,91
232832,774501,92
232833,774502,89
232833,774503,90
232833,774504,91
232833,774505,92
232834,774506,89
232834,774507,90
232834,774508,91
232836,774510,89
232836,774511,90
232836,774512,91
232836,774513,92
232837,774514,89
232837,774515,90
232837,774516,91
232838,774517,89
232838,774518,90
232838,774519,91
232838,774520,92
232840,774522,89
232840,774523,90
232841,774524,89
232841,774525,90
232843,774527,89
232843,774528,90
232843,774529,91
232843,774530,92
232844,774531,89
232844,774532,90
232844,774533,91
232845,774534,89
232845,774535,90
232845,774536,91
232845,774537,92
232846,774538,89
232846,774539,90
232847,774540,89
232847,774541,90
232847,774542,91
232847,774543,92
232848,774544,89
232848,774545,90
232848,774546,91
232848,774547,92
232849,774548,89
232849,774549,90
232849,774550,91
232849,774551,92
232850,774552,89
232850,774553,90
232850,774554,91
232851,774555,89
232851,774556,90
232852,774557,89
232852,774558,90
232852,774559,91
232852,774560,92
232853,774561,89
232853,774562,90
232853,774563,91
232853,774564,92
232854,774565,89
232854,774566,90
232854,774567,91
232854,774568,92
232855,774569,89
232855,774570,90
232856,774571,89
232856,774572,90
232856,774573,91
232856,774574,92
232857,774575,89
232857,774576,90
232857,774577,91
232857,774578,92
232858,774579,89
232858,774580,90
232858,774581,91
232858,774582,92
232859,774583,89
232859,774584,90
232859,774585,91
232859,774586,92
232860,774587,89
232860,774588,90
232860,774589,91
232860,774590,92
232861,774591,89
232861,774592,90
232862,774593,89
232862,774594,90
232863,774595,89
232863,774596,90
232863,774597,91
232863,774598,92
232864,774599,89
232864,774600,90
232864,774601,91
232866,774603,89
232866,774604,90
232866,774605,91
232867,774606,89
232867,774607,90
232868,774608,89
232868,774609,90
232868,774610,91
232868,774611,92
232869,774612,89
232869,774613,90
232869,774614,91
232870,774615,89
232870,774616,90
232870,774617,91
232870,774618,92
232871,774619,89
232871,774620,90
232872,774621,89
232872,774622,90
232872,774623,91
232872,774624,92
232873,774625,89
232873,774626,90
232874,774627,89
232874,774628,90
232874,774629,91
232874,774630,92
232875,774631,89
232875,774632,90
232875,774633,91
232875,774634,92
232876,774635,89
232876,774636,90
232876,774637,91
232876,774638,92
232877,774639,89
232877,774640,90
232878,774641,89
232878,774642,90
232878,774643,91
232880,774645,89
232880,774646,90
232880,774647,91
232880,774648,92
232881,774649,89
232881,774650,90
232881,774651,91
